Campaign status,Campaign,Budget,Budget name,Budget type,Status,Status reasons,Optimization score,Campaign type,Currency code,TrueView avg. CPV,Avg. CPM,Interactions,Interaction rate,Avg. cost,Cost,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Revenue,CTR,Avg. CPC,Campaign ID,All conv.,Unique users,Engagements,Target ROAS,TrueView views,TrueView view rate (In-stream),TrueView view rate (In-feed),TrueView view rate (Shorts),Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%,ROAS,Impr.,Clicks,Earned views,Viewable rate,Orders,Purchase value,Conv. rate,Bid strategy type,Viewable CTR,Avg. viewable CPM,Viewable impr.,Participated in-app actions,Conv. value,Conv. value / cost,Conversions,Cost / Participated in-app action,Cost / conv.,Original conv. value,month_start,source_file
Paused,"Poppins, is very special to each one of us at Heads Up For Tails.",250.00, --,Daily,Paused,campaign paused; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,8016965894,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax: Shopping ads (India) test,200.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17699071808,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Enabled,Search_Local Ads_Store promotion_Chennai,2500.00, --,Daily,Eligible,unknown,34.90,Search,INR,0.0,1109.51,"7,762",12.66%,8.76,68009.57,0.0,0,0.0,0.0,12.66%,8.76,22961062471,"11,552.70",,0, --,0, --, --, --, --, --, --, --,0.17,"61,297","7,762",0, --,0.00,0.0,41.84%,Maximize Conversions, --,0.0,0,0.0,"222,029.00",3.26,"3,248.00",0.0,20.94,"222,029.00",2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,In a dog’s world 2,100.00, --,Daily,Paused,campaign paused; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,6463869967,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Schesir Cat Food,280.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,2066183423,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Search- TE- Reliq- Sale,400.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,11380246025,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions (Target CPA), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Local_Store_Koramangala_Bangalore_KA,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17940345058,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Local_Store_Amritsar_PB,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20313321119,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Local_Store_Velachery_Chennai_TN,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17959224204,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Enabled,Search_Dog_Food_Hearty,500.00, --,Daily,Eligible (Limited),limited by budget; unknown,43.90,Search,INR,0.0,3267.04,"1,026",5.72%,57.09,58577.99,0.0,0,0.0,137316.73,5.72%,57.09,21572245347,"7,340.64",,0,300%,0, --, --, --, --, --, --, --,0.13,"17,930","1,026",0, --,45.16,0.0,16.88%,Maximize Conversion Value (Target ROAS), --,0.0,0,98.0,"154,876.17",2.64,173.16,597.73,338.28,"151,147.34",2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,YT-Boost-LearnWithHUFT,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16976347876,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Santa-Video-Boost-YT,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,19699437992,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Christmas Campaign,1000.00, --,Daily,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1654129635,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Search-Cat-Kitten #2,2700.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,13907500461,0.00,,0,270.39%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Display-Ads-HUFT,500.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,13071894175,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,LD_Google_Discovery_Dog_Food_India,5000.07, --,Daily,Paused,campaign paused; unknown, --,Demand Gen,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15496316849,0.00,,0,250.25%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target ROAS, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,LD_Display_Dynamic-Remarketing_India,8750.23, --,Daily,Paused,campaign paused; some ads disapproved, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15433213666,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Store - Gurgaon - Call,200.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1341637641,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions (Target CPA), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,LD_Performance-Max_Cat_Toys,3000.20, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15931593100,0.00,,0,250.09%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax_Local_Store promotions_Mumbai_3,1145.40, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,23027367268,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Best Pet Supply Store Near You #2,296.05, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1369574618,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Grooming_Search_ISLEOFDOGS,3000.04, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,13568755834,0.00,,0,250.07%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Cat food - Search,200.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1615955178,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Headsupfortails,1000.00, --,Daily,Paused,campaign paused; All ad groups paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,337252256,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax_Gujrat_stores_Orijen_Acana,1700.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22523328180,0.00,,0,418.35%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,SD | Chattarpur Store,500.00, --,Daily,Paused,campaign paused; All ads paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1042284442,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Father's Day Special - HUFT,200.00, --,Daily,Paused,campaign paused; campaign ended; All ads paused; most ads disapproved, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,856859234,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,"Retail- Get Dog Clothes, Dog sweater",100.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,6525095448,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Local_Store_Janakpuri_Delhi,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20318201512,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,YT-Boost-LearnWithHUFT-July14,3000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17753695421,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,HUFT | Shopping Campaign,200.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,873107991,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Local_Store_Bandra_West_Mumbai_MH,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17946694001,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,LD_Search_Mix_Food_Generic_Exact_India,4000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16107852167,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Manual CPC, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,LD_Search_Cat_Food_Orijen_Phrase_India,1900.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16548862254,0.00,,0,300%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Orijen Retargeting,300.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1370404451,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Discovery-Food-Campaign,2.00, --,Daily,Paused,campaign paused; unknown, --,Demand Gen,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,18796338678,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Same Day- Delivery -Saket,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,9612775808,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax: LD_Google_Shopping_Winter_Collection,7000.23, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17689853665,0.00,,0,350.16%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Local_Store_Madhapur_Hyderabad_TS,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17966524280,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax_Local_store_visits_Gurgaon,500.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,324.62,"2,679",8.22%,3.95,10573.87,0.0,0,0.0,0.0,8.22%,3.95,23477329578,"2,618.00",,0, --,0, --, --, --, --, --, --, --,0.25,"32,573","2,679",0, --,0.00,0.0,26.73%,Maximize Conversions, --,0.0,0,0.0,"34,684.00",3.28,718.00,0.0,14.73,"34,684.00",2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Enabled,YT_Video_Boost_Vet_Approved Emergency Guide,3500.00, --,Campaign Total,Ended,campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22431755240,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Dog Food - TOTW - Search,800.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1684300517,0.00,,0,270%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Smart-Display,1000.00, --,Daily,Paused,campaign paused, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,8098196314,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPA, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,SD | Dog Sleep,1000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1047107900,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Camp-Dynamic Ads,1000.00, --,Daily,Paused,campaign paused; All ad groups paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,309800096,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax_Dry-Food_India,1500.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17609476726,0.00,,0,100%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax: Dog Bed (Shopping),500.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17689013730,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Pmax_Local_MulundStore_Mumbai,500.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22923315305,0.00,,0,350%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Enabled,Search_Local Ads_ Store promotion_Surat,400.00, --,Daily,Eligible,unknown,40.10,Search,INR,0.0,1143.83,"1,631",15.34%,7.46,12160.06,0.0,0,0.0,0.0,15.34%,7.46,22583826221,"2,595.49",,0, --,0, --, --, --, --, --, --, --,0.21,"10,631","1,631",0, --,0.00,0.0,1.78%,Maximize Conversions, --,0.0,0,0.0,"29,000.00",2.38,29.00,0.0,419.31,"29,000.00",2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,BOGO-display,500.00, --,Daily,Paused,campaign paused; most ads disapproved, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17660984083,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Viewable CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,LD_Search_Cat_Food_ArdenGrande_Phrase_India,2000.01, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16073929412,0.00,,0,190.25%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Dog Food - Arden - Search,340.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1350256517,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target Impression Share, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Leads-Search-GreaterKailash-2-CallAds,500.00, --,Daily,Paused,campaign paused; All ads paused; most ads disapproved, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,12288641237,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,SD | Dog Wear,1000.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1047413969,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,SD | Dog Accessories,1000.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1047491975,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,PMax: Winter-Collection-Dog-Shopping-Campaign,1000.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17689853668,0.00,,0,300%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
Paused,Local_Store_Chandkhera_Ahemdabad_GJ,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,18146374781,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2026-02,dashboard_data/Google Dashboard /Google dashboard_Feb 2026.csv
